b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
55,199,75,195,1.0,29.801745993727863,28.801745993727863,5.711027390062875,692.6345206558306,28.828928402316265,True,separated,,,
55,222,75,262,1.0,46.131233750730225,45.131233750730225,55.52088388141006,708.0715105004215,26.28178938007886,True,separated,,,
52,65,37,14,11.091291814404409,1.0,-10.091291814404409,83.43276101985798,1040.4777025464198,29.84344252163692,True,survived,0.0,0.0,
52,83,37,64,1.0,28.816590110868702,27.816590110868702,43.48544917328363,1017.8921559865478,33.09538213041849,True,separated,,,
57,66,39,47,1.0,1.0,0.0,48.76374042581807,796.7125655627775,24.849973424463737,True,survived,0.0548092423428264,0.2895610475839174,0.3726822671238252
57,90,39,87,2.23606797749979,2.23606797749979,0.0,64.37315451715861,837.9480289001543,23.446133443265364,True,survived,0.0002367424242424,0.3712423035132198,0.2766967754673748
57,202,39,176,1.0,1.0,0.0,83.00409818886361,816.6981535063511,29.098183744847088,True,survived,0.0,0.0389842632331902,
57,211,39,208,1.414213562373095,1.7320508075688772,0.31783724519578227,21.671555079522587,786.2529391071821,28.44545184522819,True,survived,0.0,0.0429216867469879,
57,233,39,200,2.863703305156273,3.1815405503520555,0.3178372451957827,40.68652508341908,850.3937330509043,30.66410611426522,True,survived,0.0018378974453225,0.1880226598327488,0.4099627786406589
57,247,39,209,9.259739418689833,9.074467600217485,-0.18527181847234786,43.12816937966966,851.56784028475,23.18675047876313,True,survived,0.0,0.3249331806032837,
60,210,186,223,6.082762530298219,4.841619252963779,-1.24114327733444,73.96941997184143,580.8882478236591,37.69529588588531,True,survived,0.0,0.2708860759493671,
60,237,186,68,2.449489742783178,1.8284271247461903,-0.6210626180369876,77.05392231971204,578.2348599482043,31.11238280628643,True,survived,0.0691000278629144,0.2730365749929118,0.375
